country,year,item,r,n,survey,cc_rank,mean_r
Venezuela,2008,prof_worg_act_female4,3,24,amb_combo,184,2.5
Venezuela,2008,prof_worg_act_female4,4,10,amb_combo,184,2.5
Venezuela,2008,union_act_female2,1,1304,"amb_combo, lb2008",184,1.5
Venezuela,2008,union_act_female2,2,83,"amb_combo, lb2008",184,1.5
Venezuela,2008,union_act_female4,1,749,amb_combo,184,2.5
Venezuela,2008,union_act_female4,2,22,amb_combo,184,2.5
Venezuela,2008,union_act_female4,3,11,amb_combo,184,2.5
Venezuela,2008,union_act_female4,4,5,amb_combo,184,2.5
Venezuela,2008,union_female2,1,579.4311847641915,issp2008,184,1.5
Venezuela,2008,union_female2,2,20.274766748798267,issp2008,184,1.5
Venezuela,2008,union_worg_act_female4,1,749,amb_combo,184,2.5
Venezuela,2008,union_worg_act_female4,2,22,amb_combo,184,2.5
Venezuela,2008,union_worg_act_female4,3,11,amb_combo,184,2.5
Venezuela,2008,union_worg_act_female4,4,5,amb_combo,184,2.5
Venezuela,2008,womens_org_act_female4,1,428,amb_combo,184,2.5
Venezuela,2008,womens_org_act_female4,2,25,amb_combo,184,2.5
Venezuela,2008,womens_org_act_female4,3,18,amb_combo,184,2.5
Venezuela,2008,womens_org_act_female4,4,4,amb_combo,184,2.5
Venezuela,2010,union_female2,1,317.72830180327395,issp2009,184,1.5
Venezuela,2010,union_female2,2,13.540517752068087,issp2009,184,1.5
Venezuela,2013,party_act_female2,1,450,lb2013,184,1.5
Venezuela,2013,party_act_female2,2,148,lb2013,184,1.5
Venezuela,2013,party_act_female4a,1,450,lb2013,184,2.5
Venezuela,2013,party_act_female4a,2,86,lb2013,184,2.5
Venezuela,2013,party_act_female4a,3,43,lb2013,184,2.5
Venezuela,2013,party_act_female4a,4,19,lb2013,184,2.5
Venezuela,2013,union_female2,1,519.2786164234103,issp2012,184,1.5
Venezuela,2013,union_female2,2,20.646532929996738,issp2012,184,1.5
Venezuela,2015,party_act_female2,1,713.16448210453,"issp2014, lb2015",184,1.5
Venezuela,2015,party_act_female2,2,204.23593781426192,"issp2014, lb2015",184,1.5
Venezuela,2015,party_act_female4a,1,304,lb2015,184,2.5
Venezuela,2015,party_act_female4a,2,56,lb2015,184,2.5
Venezuela,2015,party_act_female4a,3,29,lb2015,184,2.5
Venezuela,2015,party_act_female4a,4,20,lb2015,184,2.5
Venezuela,2015,party_female2,1,361.23733539108724,issp2014,184,1.5
Venezuela,2015,party_female2,2,147.16308452770468,issp2014,184,1.5
Venezuela,2015,union_female2,1,492.3842257944593,issp2014,184,1.5
Venezuela,2015,union_female2,2,16.01619412433261,issp2014,184,1.5
Venezuela,2015,unionpro_act_female2,1,495.18200480209936,issp2014,184,1.5
Venezuela,2015,unionpro_act_female2,2,13.21841511669256,issp2014,184,1.5
Venezuela,2015,unionpro_female2,1,479.37653844678573,issp2014,184,1.5
Venezuela,2015,unionpro_female2,2,29.023881472006167,issp2014,184,1.5
Venezuela,2016,union_female2,1,487.8621599551107,issp2016,184,1.5
Venezuela,2016,union_female2,2,45.45418355283779,issp2016,184,1.5
Venezuela,2020,party_act_female2,1,558.6768303373882,lb2020,184,1.5
Venezuela,2020,party_act_female2,2,113.42456146209912,lb2020,184,1.5
Venezuela,2020,party_act_female4a,1,558.6768303373882,lb2020,184,2.5
Venezuela,2020,party_act_female4a,2,57.669090696567665,lb2020,184,2.5
Venezuela,2020,party_act_female4a,3,38.4126639559834,lb2020,184,2.5
Venezuela,2020,party_act_female4a,4,17.342806809548062,lb2020,184,2.5
Venezuela,2021,party_female2,1,573,wvs_combo,184,1.5
Venezuela,2021,party_female2,2,46,wvs_combo,184,1.5
Venezuela,2021,party_worg2,1,573,wvs_combo,184,1.5
Venezuela,2021,party_worg2,2,46,wvs_combo,184,1.5
Venezuela,2021,prof_female2,1,589,wvs_combo,184,1.5
Venezuela,2021,prof_female2,2,30,wvs_combo,184,1.5
Venezuela,2021,prof_worg2,1,589,wvs_combo,184,1.5
Venezuela,2021,prof_worg2,2,30,wvs_combo,184,1.5
Venezuela,2021,union_female2,1,590,wvs_combo,184,1.5
Venezuela,2021,union_female2,2,29,wvs_combo,184,1.5
Venezuela,2021,union_worg2,1,590,wvs_combo,184,1.5
Venezuela,2021,union_worg2,2,29,wvs_combo,184,1.5
Venezuela,2021,womens_org2,1,584,wvs_combo,184,1.5
Venezuela,2021,womens_org2,2,35,wvs_combo,184,1.5
Bulgaria,1990,party_act_female2,1,414,cdcee,173,1.5
Bulgaria,1990,party_act_female2,2,99,cdcee,173,1.5
Bulgaria,1990,party_act_female4a,1,414,cdcee,173,2.5
Bulgaria,1990,party_act_female4a,2,40,cdcee,173,2.5
Bulgaria,1990,party_act_female4a,3,35,cdcee,173,2.5
Bulgaria,1990,party_act_female4a,4,24,cdcee,173,2.5
Bulgaria,1990,party_female2,1,413,cdcee,173,1.5
Bulgaria,1990,party_female2,2,80,cdcee,173,1.5
Bulgaria,1990,prof_female2,1,476,cdcee,173,1.5
Bulgaria,1990,prof_female2,2,19,cdcee,173,1.5
Bulgaria,1990,union_female2,1,336,cdcee,173,1.5
Bulgaria,1990,union_female2,2,156,cdcee,173,1.5
Bulgaria,1991,party_act_female2,1,530,evs_combo,173,1.5
Bulgaria,1991,party_act_female2,2,14,evs_combo,173,1.5
Bulgaria,1991,party_female2,1,500,evs_combo,173,1.5
Bulgaria,1991,party_female2,2,44,evs_combo,173,1.5
Bulgaria,1991,party_worg2,1,500,evs_combo,173,1.5
Bulgaria,1991,party_worg2,2,44,evs_combo,173,1.5
Bulgaria,1991,prof_act_female2,1,533,evs_combo,173,1.5
Bulgaria,1991,prof_act_female2,2,11,evs_combo,173,1.5
Bulgaria,1991,prof_female2,1,517,evs_combo,173,1.5
Bulgaria,1991,prof_female2,2,27,evs_combo,173,1.5
Bulgaria,1991,prof_worg2,1,517,evs_combo,173,1.5
Bulgaria,1991,prof_worg2,2,27,evs_combo,173,1.5
Bulgaria,1991,union_act_female2,1,519,evs_combo,173,1.5
Bulgaria,1991,union_act_female2,2,25,evs_combo,173,1.5
Bulgaria,1991,union_female2,1,440,evs_combo,173,1.5
Bulgaria,1991,union_female2,2,104,evs_combo,173,1.5
Bulgaria,1991,union_worg2,1,440,evs_combo,173,1.5
Bulgaria,1991,union_worg2,2,104,evs_combo,173,1.5
Bulgaria,1991,womens_org2,1,530,evs_combo,173,1.5
Bulgaria,1991,womens_org2,2,14,evs_combo,173,1.5
Bulgaria,1991,womens_org_act_female2,1,536,evs_combo,173,1.5
Bulgaria,1991,womens_org_act_female2,2,8,evs_combo,173,1.5
Bulgaria,1993,union_female2,1,462,issp1992,173,1.5
Bulgaria,1993,union_female2,2,157,issp1992,173,1.5
Bulgaria,1994,union_female2,1,513.907290759514,issp1993,173,1.5
Bulgaria,1994,union_female2,2,113.385878433793,issp1993,173,1.5
Bulgaria,1995,union_female2,1,1055.0484383195612,"issp1994, issp1995",173,1.5
Bulgaria,1995,union_female2,2,108.64659913957415,issp1995,173,1.5
Bulgaria,1997,union_female2,1,820.8794035633684,"issp1996, issp1997",173,1.5
Bulgaria,1997,union_female2,2,176.1274665280901,"issp1996, issp1997",173,1.5
Bulgaria,1999,party_act_female2,1,941.9995374531405,"cdcee, evs_combo",173,1.5
Bulgaria,1999,party_act_female2,2,29.780498079466263,"cdcee, evs_combo",173,1.5
Bulgaria,1999,party_act_female4a,1,433.56865557467967,cdcee,173,2.5
Bulgaria,1999,party_act_female4a,2,11.032032893478677,cdcee,173,2.5
Bulgaria,1999,party_act_female4a,3,6.052973799961752,cdcee,173,2.5
Bulgaria,1999,party_act_female4a,4,4.686173264486517,cdcee,173,2.5
Bulgaria,1999,party_female2,1,994.8796986208213,"cdcee, evs_combo",173,1.5
Bulgaria,1999,party_female2,2,19.75929655990176,"cdcee, evs_combo",173,1.5
Bulgaria,1999,party_worg2,1,504.29593499488897,evs_combo,173,1.5
Bulgaria,1999,party_worg2,2,12.14426500511117,evs_combo,173,1.5
Bulgaria,1999,prof_act_female2,1,509.81231249031015,evs_combo,173,1.5
Bulgaria,1999,prof_act_female2,2,6.627887509689924,evs_combo,173,1.5
Bulgaria,1999,prof_female2,1,998.6485231355072,"cdcee, evs_combo",173,1.5
Bulgaria,1999,prof_female2,2,22.043445845177498,"cdcee, evs_combo",173,1.5
Bulgaria,1999,prof_worg2,1,508.6505311676357,evs_combo,173,1.5
Bulgaria,1999,prof_worg2,2,7.789668832364343,evs_combo,173,1.5
Bulgaria,1999,union_act_female2,1,501.474087399374,evs_combo,173,1.5
Bulgaria,1999,union_act_female2,2,14.96611260062612,evs_combo,173,1.5
Bulgaria,1999,union_female2,1,1474.8017492103281,"cdcee, evs_combo, issp1998",173,1.5
Bulgaria,1999,union_female2,2,112.98507538328435,"cdcee, evs_combo, issp1998",173,1.5
Bulgaria,1999,union_worg2,1,488.76464842623955,evs_combo,173,1.5
Bulgaria,1999,union_worg2,2,27.675551573760547,evs_combo,173,1.5
Bulgaria,1999,womens_org2,1,507.7669486126908,evs_combo,173,1.5
Bulgaria,1999,womens_org2,2,8.673251387309397,evs_combo,173,1.5
Bulgaria,1999,womens_org_act_female2,1,509.540613119889,evs_combo,173,1.5
Bulgaria,1999,womens_org_act_female2,2,6.899586880111169,evs_combo,173,1.5
Bulgaria,2000,union_female2,1,472,issp2000,173,1.5
Bulgaria,2000,union_female2,2,68,issp2000,173,1.5
Bulgaria,2001,union_female2,1,467.2413501001797,issp2002,173,1.5
Bulgaria,2001,union_female2,2,46.634453368923886,issp2002,173,1.5
Bulgaria,2003,union_female2,1,503,issp2003,173,1.5
Bulgaria,2003,union_female2,2,45,issp2003,173,1.5
Bulgaria,2004,party_act_female2,1,514.8004657123928,eb622,173,1.5
Bulgaria,2004,party_act_female2,2,8.72982636617733,eb622,173,1.5
Bulgaria,2004,party_female2,1,512.1206868278607,eb622,173,1.5
Bulgaria,2004,party_female2,2,11.40960525070941,eb622,173,1.5
Bulgaria,2004,prof_act_female2,1,522.6176324584682,eb622,173,1.5
Bulgaria,2004,prof_act_female2,2,0.9126596201020412,eb622,173,1.5
Bulgaria,2004,prof_female2,1,521.3640929802586,eb622,173,1.5
Bulgaria,2004,prof_female2,2,2.1661990983115746,eb622,173,1.5
Bulgaria,2004,union_act_female2,1,512.3401567365056,eb622,173,1.5
Bulgaria,2004,union_act_female2,2,11.190135342064575,eb622,173,1.5
Bulgaria,2004,union_female2,1,493.95616438891074,eb622,173,1.5
Bulgaria,2004,union_female2,2,29.574127689659434,eb622,173,1.5
Bulgaria,2005,party_act_female2,1,559.3902741981465,issp2004,173,1.5
Bulgaria,2005,party_act_female2,2,13.522039770608577,issp2004,173,1.5
Bulgaria,2005,party_female2,1,545.3607840608698,issp2004,173,1.5
Bulgaria,2005,party_female2,2,27.55152990788513,issp2004,173,1.5
Bulgaria,2005,union_female2,1,533.0799251871003,issp2004,173,1.5
Bulgaria,2005,union_female2,2,48.121554771150194,issp2004,173,1.5
Bulgaria,2005,unionpro_act_female2,1,554.8445209135255,issp2004,173,1.5
Bulgaria,2005,unionpro_act_female2,2,18.745083544618797,issp2004,173,1.5
Bulgaria,2005,unionpro_female2,1,495.2940378841844,issp2004,173,1.5
Bulgaria,2005,unionpro_female2,2,78.29556657395979,issp2004,173,1.5
Bulgaria,2006,party_act_female2,1,1319.7252109430692,"eb663, ess3",173,1.5
Bulgaria,2006,party_act_female2,2,41.14921606499945,"eb663, ess3",173,1.5
Bulgaria,2006,party_female2,1,801.7555691714111,ess3,173,1.5
Bulgaria,2006,party_female2,2,37.24605211221871,ess3,173,1.5
Bulgaria,2006,prof_act_female2,1,525.417210547497,eb663,173,1.5
Bulgaria,2006,prof_act_female2,2,6.055282834486588,eb663,173,1.5
Bulgaria,2006,union_act_female2,1,524.7165125338354,eb663,173,1.5
Bulgaria,2006,union_act_female2,2,6.755980848148133,eb663,173,1.5
Bulgaria,2006,union_female2,1,760.2862224891425,ess3,173,1.5
Bulgaria,2006,union_female2,2,56.82882693436537,ess3,173,1.5
Bulgaria,2007,union_party_act_female2,1,478.05836498205935,eqls_combo,173,1.5
Bulgaria,2007,union_party_act_female2,2,55.48835218794169,eqls_combo,173,1.5
Bulgaria,2008,party_act_female2,1,762.091858296616,evs_combo,173,1.5
Bulgaria,2008,party_act_female2,2,12.923244629950469,evs_combo,173,1.5
Bulgaria,2008,party_female2,1,758.0100861025018,evs_combo,173,1.5
Bulgaria,2008,party_female2,2,21.876884313689114,evs_combo,173,1.5
Bulgaria,2008,party_worg2,1,758.0100861025018,evs_combo,173,1.5
Bulgaria,2008,party_worg2,2,21.876884313689114,evs_combo,173,1.5
Bulgaria,2008,prof_act_female2,1,765.9513572901961,evs_combo,173,1.5
Bulgaria,2008,prof_act_female2,2,11.002394273505654,evs_combo,173,1.5
Bulgaria,2008,prof_female2,1,759.1567061696004,evs_combo,173,1.5
Bulgaria,2008,prof_female2,2,20.74319068333019,evs_combo,173,1.5
Bulgaria,2008,prof_worg2,1,759.1567061696004,evs_combo,173,1.5
Bulgaria,2008,prof_worg2,2,20.74319068333019,evs_combo,173,1.5
Bulgaria,2008,union_act_female2,1,760.4145935019937,evs_combo,173,1.5
Bulgaria,2008,union_act_female2,2,17.38048394861733,evs_combo,173,1.5
Bulgaria,2008,union_female2,1,740.3150860305713,evs_combo,173,1.5
Bulgaria,2008,union_female2,2,40.42613670926863,evs_combo,173,1.5
Bulgaria,2008,union_worg2,1,740.3150860305713,evs_combo,173,1.5
Bulgaria,2008,union_worg2,2,40.42613670926863,evs_combo,173,1.5
Bulgaria,2008,womens_org2,1,768.4259162585553,evs_combo,173,1.5
Bulgaria,2008,womens_org2,2,11.46105415763553,evs_combo,173,1.5
Bulgaria,2008,womens_org_act_female2,1,765.4511180435998,evs_combo,173,1.5
Bulgaria,2008,womens_org_act_female2,2,10.661307633192704,evs_combo,173,1.5
Bulgaria,2009,party_act_female2,1,1217.198827085465,ess4,173,1.5
Bulgaria,2009,party_act_female2,2,28.762693550965572,ess4,173,1.5
Bulgaria,2009,party_female2,1,1185.4500342040283,ess4,173,1.5
Bulgaria,2009,party_female2,2,60.833986360092744,ess4,173,1.5
Bulgaria,2009,union_female2,1,1678.9826982826366,"ess4, issp2007",173,1.5
Bulgaria,2009,union_female2,2,86.64916258879397,"ess4, issp2007",173,1.5
Bulgaria,2009,union_female2_ees,1,467.22660312467235,ees2009,173,1.5
Bulgaria,2009,union_female2_ees,2,43.416554493973045,ees2009,173,1.5
Bulgaria,2011,party_act_female2,1,1838.6767190230837,"eb762, ess5",173,1.5
Bulgaria,2011,party_act_female2,2,32.14111794237071,"eb762, ess5",173,1.5
Bulgaria,2011,party_female2,1,1289.981992544728,ess5,173,1.5
Bulgaria,2011,party_female2,2,50.73860688783481,ess5,173,1.5
Bulgaria,2011,prof_act_female2,1,529.0633190914373,eb762,173,1.5
Bulgaria,2011,prof_act_female2,2,2.722395467118223,eb762,173,1.5
Bulgaria,2011,union_act_female2,1,516.3979401797274,eb762,173,1.5
Bulgaria,2011,union_act_female2,2,15.387774378828162,eb762,173,1.5
Bulgaria,2011,union_female2,1,2217.9845192419084,"ess5, issp2010, issp2011",173,1.5
Bulgaria,2011,union_female2,2,144.7022111818536,"ess5, issp2010, issp2011",173,1.5
Bulgaria,2011,union_party_act_female2,1,483.8508215484475,eqls_combo,173,1.5
Bulgaria,2011,union_party_act_female2,2,36.26797789119607,eqls_combo,173,1.5
Bulgaria,2011,union_party_act_female4,1,498.52563850442306,eqls_combo,173,2.5
Bulgaria,2011,union_party_act_female4,2,16.069037951792883,eqls_combo,173,2.5
Bulgaria,2011,union_party_act_female4,3,3.8862819883411537,eqls_combo,173,2.5
Bulgaria,2011,union_party_act_female4,4,0.603635998189092,eqls_combo,173,2.5
Bulgaria,2013,party_act_female2,1,1257.352606663346,ess6,173,1.5
Bulgaria,2013,party_act_female2,2,25.82344218901129,ess6,173,1.5
Bulgaria,2013,union_female2,1,1202.6504812701821,ess6,173,1.5
Bulgaria,2013,union_female2,2,64.93916963614092,ess6,173,1.5
Bulgaria,2014,union_female2_ees,1,496.1915280532188,ees2014,173,1.5
Bulgaria,2014,union_female2_ees,2,27.784306779117493,ees2014,173,1.5
Bulgaria,2016,union_party_act_female2,1,506.8196902386931,eqls_combo,173,1.5
Bulgaria,2016,union_party_act_female2,2,18.25515448105554,eqls_combo,173,1.5
Bulgaria,2016,union_party_act_female4,1,508.21664571617,eqls_combo,173,2
Bulgaria,2016,union_party_act_female4,2,15.223174144650859,eqls_combo,173,2
Bulgaria,2016,union_party_act_female4,3,2.5919313035422342,eqls_combo,173,2
Bulgaria,2018,party_act_female2,1,1156.0709941727455,ess9,173,1.5
Bulgaria,2018,party_act_female2,2,7.353200954341715,ess9,173,1.5
Bulgaria,2018,union_female2,1,1648.581077478538,"ess9, issp2018",173,1.5
Bulgaria,2018,union_female2,2,52.844263076883706,"ess9, issp2018",173,1.5
Bulgaria,2019,union_female2_ees,1,460.7483401188937,ees2019,173,1.5
Bulgaria,2019,union_female2_ees,2,67.44081922812508,ees2019,173,1.5
Bulgaria,2021,union_female2,1,1886.979164984341,"ess10, issp2019",173,1.5
Bulgaria,2021,union_female2,2,130.95680730879928,"ess10, issp2019",173,1.5
Lithuania,1990,party_act_female2,1,524,evs_combo,173,1.5
Lithuania,1990,party_act_female2,2,12,evs_combo,173,1.5
Lithuania,1990,party_female2,1,511,evs_combo,173,1.5
Lithuania,1990,party_female2,2,25,evs_combo,173,1.5
Lithuania,1990,party_worg2,1,511,evs_combo,173,1.5
Lithuania,1990,party_worg2,2,25,evs_combo,173,1.5
Lithuania,1990,prof_act_female2,1,529,evs_combo,173,1.5
Lithuania,1990,prof_act_female2,2,7,evs_combo,173,1.5
Lithuania,1990,prof_female2,1,523,evs_combo,173,1.5
Lithuania,1990,prof_female2,2,13,evs_combo,173,1.5
Lithuania,1990,prof_worg2,1,523,evs_combo,173,1.5
Lithuania,1990,prof_worg2,2,13,evs_combo,173,1.5
Lithuania,1990,union_act_female2,1,479,evs_combo,173,1.5
Lithuania,1990,union_act_female2,2,57,evs_combo,173,1.5
Lithuania,1990,union_female2,1,297,evs_combo,173,1.5
Lithuania,1990,union_female2,2,239,evs_combo,173,1.5
Lithuania,1990,union_worg2,1,297,evs_combo,173,1.5
Lithuania,1990,union_worg2,2,239,evs_combo,173,1.5
Lithuania,1990,womens_org2,1,512,evs_combo,173,1.5
Lithuania,1990,womens_org2,2,24,evs_combo,173,1.5
Lithuania,1990,womens_org_act_female2,1,517,evs_combo,173,1.5
Lithuania,1990,womens_org_act_female2,2,19,evs_combo,173,1.5
Lithuania,1991,party_act_female2,1,453,cdcee,173,1.5
Lithuania,1991,party_act_female2,2,31,cdcee,173,1.5
Lithuania,1991,party_act_female4a,1,453,cdcee,173,2.5
Lithuania,1991,party_act_female4a,2,20,cdcee,173,2.5
Lithuania,1991,party_act_female4a,3,8,cdcee,173,2.5
Lithuania,1991,party_act_female4a,4,3,cdcee,173,2.5
Lithuania,1991,party_female2,1,498,cdcee,173,1.5
Lithuania,1991,party_female2,2,3,cdcee,173,1.5
Lithuania,1991,prof_female2,1,473,cdcee,173,1.5
Lithuania,1991,prof_female2,2,28,cdcee,173,1.5
Lithuania,1991,union_female2,1,356,cdcee,173,1.5
Lithuania,1991,union_female2,2,149,cdcee,173,1.5
Lithuania,1999,party_act_female2,1,544.4431686632829,evs_combo,173,1.5
Lithuania,1999,party_act_female2,2,5.447773884448456,evs_combo,173,1.5
Lithuania,1999,party_female2,1,545.3303066177614,evs_combo,173,1.5
Lithuania,1999,party_female2,2,4.560635929970046,evs_combo,173,1.5
Lithuania,1999,party_worg2,1,545.3303066177614,evs_combo,173,1.5
Lithuania,1999,party_worg2,2,4.560635929970046,evs_combo,173,1.5
Lithuania,1999,prof_female2,1,548.9275174402345,evs_combo,173,1.5
Lithuania,1999,prof_female2,2,0.9634251074969562,evs_combo,173,1.5
Lithuania,1999,prof_worg2,1,548.9275174402345,evs_combo,173,1.5
Lithuania,1999,prof_worg2,2,0.9634251074969562,evs_combo,173,1.5
Lithuania,1999,union_act_female2,1,542.9667135254498,evs_combo,173,1.5
Lithuania,1999,union_act_female2,2,6.924229022281648,evs_combo,173,1.5
Lithuania,1999,union_female2,1,543.676517273824,evs_combo,173,1.5
Lithuania,1999,union_female2,2,6.21442527390742,evs_combo,173,1.5
Lithuania,1999,union_worg2,1,543.676517273824,evs_combo,173,1.5
Lithuania,1999,union_worg2,2,6.21442527390742,evs_combo,173,1.5
Lithuania,1999,womens_org2,1,547.3555817511087,evs_combo,173,1.5
Lithuania,1999,womens_org2,2,2.5353607966226708,evs_combo,173,1.5
Lithuania,1999,womens_org_act_female2,1,547.9890976806905,evs_combo,173,1.5
Lithuania,1999,womens_org_act_female2,2,1.9018448670408743,evs_combo,173,1.5
Lithuania,2001,party_act_female2,1,486.4278255390039,cdcee,173,1.5
Lithuania,2001,party_act_female2,2,32.281255873785355,cdcee,173,1.5
Lithuania,2001,party_act_female4a,1,486.4278255390039,cdcee,173,2.5
Lithuania,2001,party_act_female4a,2,21.649029656447997,cdcee,173,2.5
Lithuania,2001,party_act_female4a,3,8.534846872849803,cdcee,173,2.5
Lithuania,2001,party_act_female4a,4,2.097379344487558,cdcee,173,2.5
Lithuania,2001,party_female2,1,529.0024970026492,cdcee,173,1.5
Lithuania,2001,party_female2,2,5.03737634816448,cdcee,173,1.5
Lithuania,2001,prof_female2,1,507.8424330277345,cdcee,173,1.5
Lithuania,2001,prof_female2,2,25.82546400941339,cdcee,173,1.5
Lithuania,2001,union_female2,1,519.5812547799371,cdcee,173,1.5
Lithuania,2001,union_female2,2,19.11809003044854,cdcee,173,1.5
Lithuania,2004,party_act_female2,1,543.3875071558579,eb622,173,1.5
Lithuania,2004,party_act_female2,2,3.4271306901302276,eb622,173,1.5
Lithuania,2004,party_female2,1,540.4379535294919,eb622,173,1.5
Lithuania,2004,party_female2,2,6.3766843164961156,eb622,173,1.5
Lithuania,2004,prof_act_female2,1,545.0678820100078,eb622,173,1.5
Lithuania,2004,prof_act_female2,2,1.746755835980243,eb622,173,1.5
Lithuania,2004,prof_female2,1,542.3693320961968,eb622,173,1.5
Lithuania,2004,prof_female2,2,4.445305749791219,eb622,173,1.5
Lithuania,2004,union_act_female2,1,537.7273334371529,eb622,173,1.5
Lithuania,2004,union_act_female2,2,9.087304408835129,eb622,173,1.5
Lithuania,2004,union_female2,1,525.0603060812205,eb622,173,1.5
Lithuania,2004,union_female2,2,21.754331764767635,eb622,173,1.5
Lithuania,2006,party_act_female2,1,545.8049352079324,eb663,173,1.5
Lithuania,2006,party_act_female2,2,11.031861347911887,eb663,173,1.5
Lithuania,2006,prof_act_female2,1,553.6510788401457,eb663,173,1.5
Lithuania,2006,prof_act_female2,2,3.185717715698517,eb663,173,1.5
